customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST_03727,80,13,422781.77,2,5,5,12,Loyal Customers
CUST_03728,19,6,117106.0,4,1,2,7,Promising
CUST_03729,133,8,125758.4,1,2,2,5,Lost
CUST_03730,10,10,64285.15,5,3,1,9,Potential Loyalists
CUST_03731,6,13,314190.67000000004,5,5,4,14,Champions
CUST_03732,95,7,408924.76,2,1,5,8,Lost
CUST_03733,8,9,110733.98000000001,5,3,2,10,Loyal Customers
CUST_03734,103,10,187422.45,2,3,3,8,Potential Loyalists
CUST_03735,17,9,221721.36,5,3,3,11,Loyal Customers
CUST_03736,198,12,175969.16999999998,1,4,3,8,At Risk
CUST_03737,37,8,144168.13,4,2,2,8,Promising
CUST_03738,29,9,224033.62,4,3,3,10,Loyal Customers
CUST_03739,3,11,115988.61,5,4,2,11,Loyal Customers
CUST_03740,12,9,108816.67,5,3,2,10,Loyal Customers
CUST_03741,148,13,217020.25,1,5,3,9,At Risk
CUST_03742,18,10,440357.37,4,3,5,12,Loyal Customers
CUST_03743,159,8,175434.55,1,2,3,6,Lost
CUST_03744,14,11,137675.5,5,4,2,11,Loyal Customers
CUST_03745,31,7,149316.6,4,1,2,7,Promising
CUST_03746,13,9,97985.73999999999,5,3,1,9,Potential Loyalists
CUST_03747,31,11,568671.19,4,4,5,13,Champions
CUST_03748,204,10,163614.54,1,3,3,7,Potential Loyalists
CUST_03749,168,8,246371.17,1,2,4,7,Lost
CUST_03750,123,12,366236.92,1,4,5,10,Loyal Customers
CUST_03751,134,12,347562.83,1,4,5,10,Loyal Customers
CUST_03752,9,10,104132.75,5,3,2,10,Loyal Customers
CUST_03753,167,12,579208.45,1,4,5,10,Loyal Customers
CUST_03754,15,10,75549.5,5,3,1,9,Potential Loyalists
CUST_03755,24,5,77036.65,4,1,1,6,Promising
CUST_03756,43,16,239472.27000000002,3,5,4,12,Loyal Customers
CUST_03757,125,13,104895.48000000001,1,5,2,8,At Risk
CUST_03758,11,12,213533.03,5,4,3,12,Loyal Customers
CUST_03759,1,5,117069.80999999998,5,1,2,8,Promising
CUST_03760,49,5,75492.98,3,1,1,5,Potential Loyalists
CUST_03761,43,7,236954.02,3,1,4,8,Potential Loyalists
CUST_03762,66,8,308406.93,3,2,4,9,Potential Loyalists
CUST_03763,71,7,198010.78,2,1,3,6,Lost
CUST_03764,8,11,273639.54,5,4,4,13,Champions
CUST_03765,9,10,345014.58999999997,5,3,5,13,Champions
CUST_03766,83,10,143238.23,2,3,2,7,Potential Loyalists
CUST_03767,90,6,249143.49,2,1,4,7,Lost
CUST_03768,60,11,283034.11,3,4,4,11,Loyal Customers
CUST_03769,53,12,284640.98000000004,3,4,4,11,Loyal Customers
CUST_03770,58,12,214410.57,3,4,3,10,Loyal Customers
CUST_03771,55,13,142567.23,3,5,2,10,Loyal Customers
CUST_03772,128,7,247876.33,1,1,4,6,Lost
CUST_03773,33,9,100595.96,4,3,2,9,Potential Loyalists
CUST_03774,73,8,179078.73,2,2,3,7,Lost
CUST_03775,40,9,111684.76000000001,3,3,2,8,Potential Loyalists
CUST_03776,80,10,106530.81,2,3,2,7,Potential Loyalists
CUST_03777,15,7,178326.82000000004,5,1,3,9,Promising
CUST_03778,133,6,79945.92,1,1,1,3,Lost
CUST_03779,166,11,227685.15,1,4,3,8,At Risk
CUST_03780,2,14,274960.83,5,5,4,14,Champions
CUST_03781,130,10,199744.67,1,3,3,7,Potential Loyalists
CUST_03782,5,14,329205.86,5,5,4,14,Champions
CUST_03783,48,9,177377.83000000002,3,3,3,9,Potential Loyalists
CUST_03784,34,12,492907.6,4,4,5,13,Champions
CUST_03785,70,10,113412.12,2,3,2,7,Potential Loyalists
CUST_03786,41,14,319078.25,3,5,4,12,Loyal Customers
CUST_03787,208,6,231984.43,1,1,4,6,Lost
CUST_03788,310,5,225012.84,1,1,3,5,Lost
CUST_03789,76,12,161864.27,2,4,3,9,At Risk
CUST_03790,58,10,230987.32,3,3,3,9,Potential Loyalists
CUST_03791,6,10,167931.76,5,3,3,11,Loyal Customers
CUST_03792,3,11,39183.509999999995,5,4,1,10,Loyal Customers
CUST_03793,41,14,335763.54,3,5,5,13,Champions
CUST_03794,25,18,174098.68,4,5,3,12,Loyal Customers
CUST_03795,11,14,284058.28,5,5,4,14,Champions
CUST_03796,115,15,474665.57999999996,2,5,5,12,Loyal Customers
CUST_03797,4,7,135682.04,5,1,2,8,Promising
CUST_03798,95,14,179142.36,2,5,3,10,Loyal Customers
CUST_03799,19,10,297958.2,4,3,4,11,Loyal Customers
CUST_03800,80,14,129395.15000000001,2,5,2,9,At Risk
CUST_03801,61,11,353572.97000000003,3,4,5,12,Loyal Customers
CUST_03802,8,7,128529.35,5,1,2,8,Promising
CUST_03803,45,8,146266.89,3,2,2,7,Potential Loyalists
CUST_03804,68,3,16876.11,2,1,1,4,Lost
CUST_03805,75,7,430250.68,2,1,5,8,Lost
CUST_03806,54,11,164600.57,3,4,3,10,Loyal Customers
CUST_03807,58,15,391845.51,3,5,5,13,Champions
CUST_03808,47,9,64479.65,3,3,1,7,Potential Loyalists
CUST_03809,14,13,209270.27,5,5,3,13,Champions
CUST_03810,5,10,316056.71,5,3,4,12,Loyal Customers
CUST_03811,89,11,80035.34,2,4,1,7,At Risk
CUST_03812,13,10,192013.99,5,3,3,11,Loyal Customers
CUST_03813,55,11,147901.8,3,4,2,9,Potential Loyalists
CUST_03814,32,9,110678.09999999999,4,3,2,9,Potential Loyalists
CUST_03815,78,13,180977.21,2,5,3,10,Loyal Customers
CUST_03816,141,8,155823.95,1,2,2,5,Lost
CUST_03817,44,10,109308.16,3,3,2,8,Potential Loyalists
CUST_03818,207,6,19118.420000000002,1,1,1,3,Lost
CUST_03819,178,5,274669.42,1,1,4,6,Lost
CUST_03820,7,8,104175.16,5,2,2,9,Promising
CUST_03821,14,15,688332.86,5,5,5,15,Champions
CUST_03822,17,11,269862.7,5,4,4,13,Champions
CUST_03823,54,13,236220.97,3,5,4,12,Loyal Customers
CUST_03824,30,9,195973.84,4,3,3,10,Loyal Customers
CUST_03825,54,8,213275.56000000003,3,2,3,8,Potential Loyalists
CUST_03826,70,14,648790.63,2,5,5,12,Loyal Customers
CUST_03827,22,10,330857.48,4,3,4,11,Loyal Customers
CUST_03828,137,14,559771.51,1,5,5,11,Loyal Customers
CUST_03829,22,15,239980.35,4,5,4,13,Champions
CUST_03830,14,14,444450.85,5,5,5,15,Champions
CUST_03831,196,8,167499.02000000002,1,2,3,6,Lost
CUST_03832,111,6,32703.210000000003,2,1,1,4,Lost
CUST_03833,113,8,114291.25,2,2,2,6,Lost
CUST_03834,15,6,103004.02,5,1,2,8,Promising
CUST_03835,76,11,306028.04000000004,2,4,4,10,Loyal Customers
CUST_03836,55,11,85425.45,3,4,1,8,Potential Loyalists
CUST_03837,213,14,303426.85,1,5,4,10,Loyal Customers
CUST_03838,150,14,391127.44,1,5,5,11,Loyal Customers
CUST_03839,50,7,262249.81,3,1,4,8,Potential Loyalists
CUST_03840,25,13,96093.64,4,5,1,10,Loyal Customers
CUST_03841,2,12,149767.63,5,4,2,11,Loyal Customers
CUST_03842,88,11,109392.61,2,4,2,8,At Risk
CUST_03843,15,12,127665.66,5,4,2,11,Loyal Customers
CUST_03844,66,11,120934.07,3,4,2,9,Potential Loyalists
CUST_03845,35,11,365411.4,4,4,5,13,Champions
CUST_03846,7,9,271787.52,5,3,4,12,Loyal Customers
CUST_03847,122,11,232910.37,1,4,4,9,At Risk
CUST_03848,4,9,232018.47999999998,5,3,4,12,Loyal Customers
CUST_03849,16,13,349902.2,5,5,5,15,Champions
CUST_03850,38,10,76164.45999999999,4,3,1,8,Potential Loyalists
CUST_03851,127,10,216706.29,1,3,3,7,Potential Loyalists
CUST_03852,44,9,393566.69,3,3,5,11,Loyal Customers
CUST_03853,15,13,173167.08000000002,5,5,3,13,Champions
CUST_03854,2,9,89395.51,5,3,1,9,Potential Loyalists
CUST_03855,16,6,81158.54000000001,5,1,1,7,Promising
CUST_03856,51,11,117367.73,3,4,2,9,Potential Loyalists
CUST_03857,21,12,158019.47999999998,4,4,2,10,Loyal Customers
CUST_03858,28,8,71539.7,4,2,1,7,Promising
CUST_03859,131,9,220786.34,1,3,3,7,Potential Loyalists
CUST_03860,75,15,424563.94,2,5,5,12,Loyal Customers
CUST_03861,19,14,185794.55,4,5,3,12,Loyal Customers
CUST_03862,60,11,239559.28,3,4,4,11,Loyal Customers
CUST_03863,23,3,10109.21,4,1,1,6,Promising
CUST_03864,67,10,553023.5700000001,3,3,5,11,Loyal Customers
CUST_03865,10,14,814632.49,5,5,5,15,Champions
CUST_03866,106,12,133524.31,2,4,2,8,At Risk
CUST_03867,8,9,433918.04000000004,5,3,5,13,Champions
CUST_03868,81,7,79710.2,2,1,1,4,Lost
CUST_03869,42,13,343901.11,3,5,5,13,Champions
CUST_03870,5,15,147392.35,5,5,2,12,Loyal Customers
CUST_03871,61,13,233957.08000000002,3,5,4,12,Loyal Customers
CUST_03872,86,4,113018.09999999999,2,1,2,5,Lost
CUST_03873,56,8,107965.78,3,2,2,7,Potential Loyalists
CUST_03874,67,6,146537.81,3,1,2,6,Potential Loyalists
CUST_03875,5,9,330671.19999999995,5,3,4,12,Loyal Customers
CUST_03876,97,11,460294.93,2,4,5,11,Loyal Customers
CUST_03877,106,9,98026.49,2,3,1,6,Potential Loyalists
CUST_03878,69,10,77503.83,2,3,1,6,Potential Loyalists
CUST_03879,65,8,37083.22,3,2,1,6,Potential Loyalists
CUST_03880,33,11,167454.43,4,4,3,11,Loyal Customers
CUST_03881,2,16,352905.1,5,5,5,15,Champions
CUST_03882,74,6,53691.130000000005,2,1,1,4,Lost
CUST_03883,7,11,88525.62,5,4,1,10,Loyal Customers
CUST_03884,119,3,100835.75,2,1,2,5,Lost
CUST_03885,124,11,164446.0,1,4,3,8,At Risk
CUST_03886,183,11,164228.13,1,4,3,8,At Risk
CUST_03887,8,9,73500.91,5,3,1,9,Potential Loyalists
CUST_03888,59,11,166259.80000000002,3,4,3,10,Loyal Customers
CUST_03889,78,12,150021.98,2,4,2,8,At Risk
CUST_03890,119,17,276978.39,2,5,4,11,Loyal Customers
CUST_03891,86,9,177927.11,2,3,3,8,Potential Loyalists
CUST_03892,53,12,270755.49,3,4,4,11,Loyal Customers
CUST_03893,61,10,164241.97999999998,3,3,3,9,Potential Loyalists
CUST_03894,75,6,120358.08,2,1,2,5,Lost
CUST_03895,61,4,18182.9,3,1,1,5,Potential Loyalists
CUST_03896,9,8,528981.38,5,2,5,12,Loyal Customers
CUST_03897,183,10,286971.44,1,3,4,8,Potential Loyalists
CUST_03898,11,6,157195.06,5,1,2,8,Promising
CUST_03899,22,11,231700.18,4,4,4,12,Loyal Customers
CUST_03900,46,11,151430.37,3,4,2,9,Potential Loyalists
CUST_03901,16,11,207161.36,5,4,3,12,Loyal Customers
CUST_03902,64,11,151482.31,3,4,2,9,Potential Loyalists
CUST_03903,102,6,54293.780000000006,2,1,1,4,Lost
CUST_03904,28,8,403615.01,4,2,5,11,Loyal Customers
CUST_03905,171,11,261716.91999999998,1,4,4,9,At Risk
CUST_03906,236,5,103261.02,1,1,2,4,Lost
CUST_03907,22,13,462453.21,4,5,5,14,Champions
CUST_03908,90,12,234503.91,2,4,4,10,Loyal Customers
CUST_03909,14,9,113258.74,5,3,2,10,Loyal Customers
CUST_03910,300,7,137642.83000000002,1,1,2,4,Lost
CUST_03911,30,8,158542.55,4,2,2,8,Promising
CUST_03912,36,12,180474.84,4,4,3,11,Loyal Customers
CUST_03913,67,8,72754.07,3,2,1,6,Potential Loyalists
CUST_03914,74,10,85870.51,2,3,1,6,Potential Loyalists
CUST_03915,41,10,266761.61,3,3,4,10,Loyal Customers
CUST_03916,38,3,14891.45,4,1,1,6,Promising
CUST_03917,23,10,111070.45000000001,4,3,2,9,Potential Loyalists
CUST_03918,150,7,229789.42,1,1,3,5,Lost
CUST_03919,306,4,5057.5599999999995,1,1,1,3,Lost
CUST_03920,170,7,277614.83999999997,1,1,4,6,Lost
CUST_03921,15,14,198545.0,5,5,3,13,Champions
CUST_03922,84,11,260040.02000000002,2,4,4,10,Loyal Customers
CUST_03923,56,14,328971.36,3,5,4,12,Loyal Customers
CUST_03924,63,8,175120.51,3,2,3,8,Potential Loyalists
CUST_03925,211,6,237241.28,1,1,4,6,Lost
CUST_03926,56,8,293907.31,3,2,4,9,Potential Loyalists
CUST_03927,256,7,180705.18,1,1,3,5,Lost
CUST_03928,20,9,271851.49,4,3,4,11,Loyal Customers
CUST_03929,55,12,243497.63,3,4,4,11,Loyal Customers
CUST_03930,32,13,95045.73,4,5,1,10,Loyal Customers
CUST_03931,1,10,188521.74000000002,5,3,3,11,Loyal Customers
CUST_03932,146,8,315933.77,1,2,4,7,Lost
CUST_03933,34,13,184489.01,4,5,3,12,Loyal Customers
CUST_03934,6,10,103375.33,5,3,2,10,Loyal Customers
CUST_03935,39,12,163185.65,3,4,3,10,Loyal Customers
CUST_03936,91,9,254685.72,2,3,4,9,Potential Loyalists
CUST_03937,166,6,65682.59,1,1,1,3,Lost
CUST_03938,64,7,38742.439999999995,3,1,1,5,Potential Loyalists
CUST_03939,2,11,512095.32,5,4,5,14,Champions
CUST_03940,158,10,106880.92,1,3,2,6,Potential Loyalists
CUST_03941,9,12,457131.32999999996,5,4,5,14,Champions
CUST_03942,2,12,139943.46,5,4,2,11,Loyal Customers
CUST_03943,77,17,318458.62,2,5,4,11,Loyal Customers
CUST_03944,405,7,61269.56,1,1,1,3,Lost
CUST_03945,105,11,521448.29000000004,2,4,5,11,Loyal Customers
CUST_03946,149,14,162461.6,1,5,3,9,At Risk
CUST_03947,3,5,17597.440000000002,5,1,1,7,Promising
CUST_03948,151,9,153439.54,1,3,2,6,Potential Loyalists
CUST_03949,28,10,227035.24,4,3,3,10,Loyal Customers
CUST_03950,41,7,65623.67,3,1,1,5,Potential Loyalists
CUST_03951,4,10,170676.93999999997,5,3,3,11,Loyal Customers
CUST_03952,64,14,263531.16,3,5,4,12,Loyal Customers
CUST_03953,87,13,278998.77,2,5,4,11,Loyal Customers
CUST_03954,36,21,414860.67000000004,4,5,5,14,Champions
CUST_03955,100,7,148342.11,2,1,2,5,Lost
CUST_03956,20,12,361109.99,4,4,5,13,Champions
CUST_03957,30,10,311588.44,4,3,4,11,Loyal Customers
CUST_03958,145,10,540458.7,1,3,5,9,Potential Loyalists
CUST_03959,27,6,41502.29,4,1,1,6,Promising
CUST_03960,163,12,212796.3,1,4,3,8,At Risk
CUST_03961,52,11,469397.01,3,4,5,12,Loyal Customers
CUST_03962,23,8,209480.43,4,2,3,9,Promising
CUST_03963,12,16,120953.31,5,5,2,12,Loyal Customers
CUST_03964,15,13,136629.68,5,5,2,12,Loyal Customers
CUST_03965,106,9,171042.91,2,3,3,8,Potential Loyalists
CUST_03966,79,11,166601.22,2,4,3,9,At Risk
CUST_03967,88,11,88288.7,2,4,1,7,At Risk
CUST_03968,113,8,419692.08,2,2,5,9,Lost
CUST_03969,52,15,122099.64,3,5,2,10,Loyal Customers
CUST_03970,2,11,69118.69,5,4,1,10,Loyal Customers
CUST_03971,69,13,112860.13,2,5,2,9,At Risk
CUST_03972,2,10,133396.18,5,3,2,10,Loyal Customers
CUST_03973,72,12,334280.87,2,4,5,11,Loyal Customers
CUST_03974,81,6,300880.16,2,1,4,7,Lost
CUST_03975,127,9,68811.89,1,3,1,5,Potential Loyalists
CUST_03976,23,11,341733.31999999995,4,4,5,13,Champions
CUST_03977,47,16,428057.16,3,5,5,13,Champions
CUST_03978,45,14,156483.59,3,5,2,10,Loyal Customers
CUST_03979,30,12,76136.93000000001,4,4,1,9,Potential Loyalists
CUST_03980,134,6,148528.16999999998,1,1,2,4,Lost
CUST_03981,97,6,55610.76,2,1,1,4,Lost
CUST_03982,6,11,91409.3,5,4,1,10,Loyal Customers
CUST_03983,65,10,191706.53,3,3,3,9,Potential Loyalists
CUST_03984,81,9,52554.64,2,3,1,6,Potential Loyalists
CUST_03985,160,4,137650.16,1,1,2,4,Lost
CUST_03986,42,14,157847.55,3,5,2,10,Loyal Customers
CUST_03987,107,9,308547.73,2,3,4,9,Potential Loyalists
CUST_03988,23,14,285730.43000000005,4,5,4,13,Champions
CUST_03989,4,17,270808.57,5,5,4,14,Champions
CUST_03990,121,10,211429.39,1,3,3,7,Potential Loyalists
CUST_03991,42,14,230197.96,3,5,3,11,Loyal Customers
CUST_03992,36,10,334094.55,4,3,5,12,Loyal Customers
CUST_03993,127,5,299473.29,1,1,4,6,Lost
CUST_03994,24,9,290019.58999999997,4,3,4,11,Loyal Customers
CUST_03995,49,11,411114.39,3,4,5,12,Loyal Customers
CUST_03996,2,10,269057.18,5,3,4,12,Loyal Customers
CUST_03997,180,9,98923.84,1,3,1,5,Potential Loyalists
CUST_03998,7,12,399530.48000000004,5,4,5,14,Champions
CUST_03999,82,10,190416.3,2,3,3,8,Potential Loyalists
CUST_04000,162,10,245150.52,1,3,4,8,Potential Loyalists
CUST_04001,208,5,103669.45000000001,1,1,2,4,Lost
CUST_04002,174,8,449385.62,1,2,5,8,Lost
CUST_04003,60,9,477343.94,3,3,5,11,Loyal Customers
CUST_04004,19,7,69346.0,4,1,1,6,Promising
CUST_04005,3,12,264958.92,5,4,4,13,Champions
CUST_04006,43,10,186413.71,3,3,3,9,Potential Loyalists
CUST_04007,344,5,37194.310000000005,1,1,1,3,Lost
CUST_04008,28,13,231944.01,4,5,4,13,Champions
CUST_04009,140,11,274088.81,1,4,4,9,At Risk
CUST_04010,49,9,88396.65,3,3,1,7,Potential Loyalists
CUST_04011,30,14,448194.07,4,5,5,14,Champions
CUST_04012,1,8,148375.84,5,2,2,9,Promising
CUST_04013,52,11,248152.5,3,4,4,11,Loyal Customers
CUST_04014,43,11,318274.9,3,4,4,11,Loyal Customers
CUST_04015,67,10,139604.07,3,3,2,8,Potential Loyalists
CUST_04016,112,7,93775.69,2,1,1,4,Lost
CUST_04017,6,11,158429.0,5,4,2,11,Loyal Customers
CUST_04018,121,10,257246.36000000002,1,3,4,8,Potential Loyalists
CUST_04019,84,14,339957.37,2,5,5,12,Loyal Customers
CUST_04020,36,12,145636.76,4,4,2,10,Loyal Customers
CUST_04021,46,14,256891.37,3,5,4,12,Loyal Customers
CUST_04022,341,6,65207.73,1,1,1,3,Lost
CUST_04023,141,8,299855.93,1,2,4,7,Lost
CUST_04024,152,6,20627.81,1,1,1,3,Lost
CUST_04025,6,7,190044.0,5,1,3,9,Promising
CUST_04026,5,17,332463.61,5,5,5,15,Champions
CUST_04027,14,8,129721.84,5,2,2,9,Promising
CUST_04028,28,14,306011.03,4,5,4,13,Champions
CUST_04029,73,13,117303.81,2,5,2,9,At Risk
CUST_04030,111,14,198556.66,2,5,3,10,Loyal Customers
CUST_04031,298,7,183186.33,1,1,3,5,Lost
CUST_04032,39,8,215805.78,3,2,3,8,Potential Loyalists
CUST_04033,161,7,195453.75,1,1,3,5,Lost
CUST_04034,107,10,319807.77,2,3,4,9,Potential Loyalists
CUST_04035,199,7,143087.38999999998,1,1,2,4,Lost
CUST_04036,162,5,125339.56999999999,1,1,2,4,Lost
CUST_04037,62,11,168854.38,3,4,3,10,Loyal Customers
CUST_04038,16,9,851418.7,5,3,5,13,Champions
CUST_04039,4,13,329047.64,5,5,4,14,Champions
CUST_04040,115,10,140480.34,2,3,2,7,Potential Loyalists
CUST_04041,43,6,201143.27,3,1,3,7,Potential Loyalists
CUST_04042,15,16,389733.36000000004,5,5,5,15,Champions
CUST_04043,4,11,309901.51999999996,5,4,4,13,Champions
CUST_04044,36,16,266861.56,4,5,4,13,Champions
CUST_04045,8,9,87538.11,5,3,1,9,Potential Loyalists
CUST_04046,38,12,441975.09,4,4,5,13,Champions
CUST_04047,326,11,178944.4,1,4,3,8,At Risk
CUST_04048,98,12,202638.44999999998,2,4,3,9,At Risk
CUST_04049,128,14,406300.02,1,5,5,11,Loyal Customers
CUST_04050,83,12,162087.42,2,4,3,9,At Risk
CUST_04051,3,9,261747.69,5,3,4,12,Loyal Customers
CUST_04052,12,10,104824.87,5,3,2,10,Loyal Customers
CUST_04053,154,6,34998.63,1,1,1,3,Lost
CUST_04054,71,8,154223.99,2,2,2,6,Lost
CUST_04055,8,13,290116.53,5,5,4,14,Champions
CUST_04056,29,7,127700.09,4,1,2,7,Promising
CUST_04057,76,5,94465.33,2,1,1,4,Lost
CUST_04058,80,12,194290.26,2,4,3,9,At Risk
CUST_04059,15,14,354617.93,5,5,5,15,Champions
CUST_04060,21,10,454895.49999999994,4,3,5,12,Loyal Customers
CUST_04061,56,10,188292.1,3,3,3,9,Potential Loyalists
CUST_04062,164,9,287386.14999999997,1,3,4,8,Potential Loyalists
CUST_04063,17,10,198262.37,5,3,3,11,Loyal Customers
CUST_04064,91,16,354708.61,2,5,5,12,Loyal Customers
CUST_04065,45,11,333293.55,3,4,5,12,Loyal Customers
CUST_04066,2,16,358787.08,5,5,5,15,Champions
CUST_04067,33,12,123846.73000000001,4,4,2,10,Loyal Customers
CUST_04068,6,9,209371.68000000002,5,3,3,11,Loyal Customers
CUST_04069,17,8,193896.13,5,2,3,10,Loyal Customers
CUST_04070,30,7,162118.08,4,1,3,8,Promising
CUST_04071,85,15,227361.25,2,5,3,10,Loyal Customers
CUST_04072,20,10,45232.840000000004,4,3,1,8,Potential Loyalists
CUST_04073,66,11,385376.72000000003,3,4,5,12,Loyal Customers
CUST_04074,24,12,233576.1,4,4,4,12,Loyal Customers
CUST_04075,146,4,87565.15,1,1,1,3,Lost
CUST_04076,46,17,285036.92,3,5,4,12,Loyal Customers
CUST_04077,133,13,396559.05,1,5,5,11,Loyal Customers
CUST_04078,53,12,249561.12,3,4,4,11,Loyal Customers
CUST_04079,78,13,419988.35,2,5,5,12,Loyal Customers
CUST_04080,153,10,371700.25,1,3,5,9,Potential Loyalists
CUST_04081,97,14,147425.88999999998,2,5,2,9,At Risk
CUST_04082,75,12,60030.35,2,4,1,7,At Risk
CUST_04083,366,5,52100.58,1,1,1,3,Lost
CUST_04084,22,8,117396.95999999999,4,2,2,8,Promising
CUST_04085,59,10,81860.22,3,3,1,7,Potential Loyalists
CUST_04086,7,13,373974.44,5,5,5,15,Champions
CUST_04087,21,14,541154.85,4,5,5,14,Champions
CUST_04088,41,5,73543.64,3,1,1,5,Potential Loyalists
CUST_04089,31,12,285242.26,4,4,4,12,Loyal Customers
CUST_04090,62,7,250754.84999999998,3,1,4,8,Potential Loyalists
CUST_04091,46,11,308848.64999999997,3,4,4,11,Loyal Customers
CUST_04092,35,13,391012.62,4,5,5,14,Champions
CUST_04093,24,16,260523.2,4,5,4,13,Champions
CUST_04094,99,9,93271.13,2,3,1,6,Potential Loyalists
CUST_04095,3,14,239383.97,5,5,4,14,Champions
CUST_04096,105,7,147923.64,2,1,2,5,Lost
CUST_04097,130,13,220436.03,1,5,3,9,At Risk
CUST_04098,10,13,227748.06999999998,5,5,3,13,Champions
CUST_04099,158,4,42168.96,1,1,1,3,Lost
CUST_04100,58,10,595265.5700000001,3,3,5,11,Loyal Customers
CUST_04101,79,12,117854.26,2,4,2,8,At Risk
CUST_04102,11,8,117892.34999999999,5,2,2,9,Promising
CUST_04103,205,7,83673.17,1,1,1,3,Lost
CUST_04104,29,12,286158.43,4,4,4,12,Loyal Customers
CUST_04105,1,16,273867.24,5,5,4,14,Champions
CUST_04106,49,11,222049.07,3,4,3,10,Loyal Customers
CUST_04107,35,10,496238.12,4,3,5,12,Loyal Customers
CUST_04108,194,5,77796.4,1,1,1,3,Lost
CUST_04109,16,9,157227.52,5,3,2,10,Loyal Customers
CUST_04110,85,9,143820.36000000002,2,3,2,7,Potential Loyalists
CUST_04111,42,11,248659.30000000002,3,4,4,11,Loyal Customers
CUST_04112,43,13,259122.55000000002,3,5,4,12,Loyal Customers
CUST_04113,135,10,177076.66999999998,1,3,3,7,Potential Loyalists
CUST_04114,17,20,243824.75,5,5,4,14,Champions
CUST_04115,11,12,132344.75,5,4,2,11,Loyal Customers
CUST_04116,16,10,145492.15,5,3,2,10,Loyal Customers
CUST_04117,10,8,234724.2,5,2,4,11,Loyal Customers
CUST_04118,70,9,291620.74,2,3,4,9,Potential Loyalists
CUST_04119,81,9,204957.75,2,3,3,8,Potential Loyalists
CUST_04120,2,15,354250.49,5,5,5,15,Champions
CUST_04121,14,7,269305.92000000004,5,1,4,10,Loyal Customers
CUST_04122,24,8,46829.24,4,2,1,7,Promising
CUST_04123,137,8,536303.98,1,2,5,8,Lost
CUST_04124,3,13,263781.74,5,5,4,14,Champions
CUST_04125,1,18,368440.02999999997,5,5,5,15,Champions
CUST_04126,18,14,216017.11000000002,4,5,3,12,Loyal Customers
CUST_04127,11,11,351006.4,5,4,5,14,Champions
CUST_04128,6,14,464905.09,5,5,5,15,Champions
CUST_04129,92,6,76167.25,2,1,1,4,Lost
CUST_04130,77,6,65945.56999999999,2,1,1,4,Lost
CUST_04131,6,11,123596.89,5,4,2,11,Loyal Customers
CUST_04132,32,11,88856.69,4,4,1,9,Potential Loyalists
CUST_04133,21,9,308756.97000000003,4,3,4,11,Loyal Customers
CUST_04134,26,13,269348.38,4,5,4,13,Champions
CUST_04135,70,13,233986.62,2,5,4,11,Loyal Customers
CUST_04136,48,12,102970.78,3,4,2,9,Potential Loyalists
CUST_04137,112,10,293086.35,2,3,4,9,Potential Loyalists
CUST_04138,53,14,165727.61000000002,3,5,3,11,Loyal Customers
CUST_04139,106,9,218777.09999999998,2,3,3,8,Potential Loyalists
CUST_04140,87,14,246830.25999999998,2,5,4,11,Loyal Customers
CUST_04141,40,7,102048.06,3,1,2,6,Potential Loyalists
CUST_04142,14,6,36788.479999999996,5,1,1,7,Promising
CUST_04143,50,8,133134.84,3,2,2,7,Potential Loyalists
CUST_04144,88,12,200315.38,2,4,3,9,At Risk
CUST_04145,67,8,244443.23,3,2,4,9,Potential Loyalists
CUST_04146,23,11,178224.57,4,4,3,11,Loyal Customers
CUST_04147,13,18,397569.73,5,5,5,15,Champions
CUST_04148,11,12,398702.02,5,4,5,14,Champions
CUST_04149,90,11,205049.29,2,4,3,9,At Risk
CUST_04150,289,8,199068.23,1,2,3,6,Lost
CUST_04151,24,11,292798.66000000003,4,4,4,12,Loyal Customers
CUST_04152,33,12,225551.81,4,4,3,11,Loyal Customers
CUST_04153,200,18,344603.32,1,5,5,11,Loyal Customers
CUST_04154,79,6,175140.95,2,1,3,6,Lost
CUST_04155,125,8,75463.37,1,2,1,4,Lost
CUST_04156,69,10,163164.95,2,3,3,8,Potential Loyalists
CUST_04157,31,15,288671.2,4,5,4,13,Champions
CUST_04158,100,6,128743.24,2,1,2,5,Lost
CUST_04159,5,16,298262.68,5,5,4,14,Champions
CUST_04160,59,13,136523.51,3,5,2,10,Loyal Customers
CUST_04161,49,12,589014.3200000001,3,4,5,12,Loyal Customers
CUST_04162,200,7,36939.22,1,1,1,3,Lost
CUST_04163,34,7,56590.02,4,1,1,6,Promising
CUST_04164,40,11,153402.65999999997,3,4,2,9,Potential Loyalists
CUST_04165,17,7,47837.17,5,2,1,8,Promising
CUST_04166,43,5,48370.579999999994,3,1,1,5,Potential Loyalists
CUST_04167,58,11,288341.45,3,4,4,11,Loyal Customers
CUST_04168,27,17,185353.11,4,5,3,12,Loyal Customers
CUST_04169,109,6,209537.3,2,1,3,6,Lost
CUST_04170,58,13,427457.4600000001,3,5,5,13,Champions
CUST_04171,167,11,259630.97999999998,1,4,4,9,At Risk
CUST_04172,129,7,65618.54000000001,1,2,1,4,Lost
CUST_04173,54,5,50751.65,3,1,1,5,Potential Loyalists
CUST_04174,45,10,490116.25000000006,3,3,5,11,Loyal Customers
